,year,month,day,hour,Title_sentiment,Comment_sentiment,return,senti
69895,2021,1,13,4,0.0,0.004073684210526311,,0.004073684210526311
69933,2021,1,13,5,0.0,0.04484736842105264,-0.01031434184675839,0.04484736842105264
69971,2021,1,13,6,0.0,0.014191304347826063,,0.014191304347826063
70040,2021,1,13,7,-0.3948,-0.2603125,0.0019685039370078705,-0.6551125
70056,2021,1,13,8,0.0,0.011330000000000012,-0.003433055419323261,0.011330000000000012
70066,2021,1,13,9,0.0,0.3872111111111111,-0.10999563509384548,0.3872111111111111
70084,2021,1,13,10,0.0,0.1767153846153846,-0.200349040139616,0.1767153846153846
70097,2021,1,13,11,0.11470000000000001,0.1894571428571429,-0.09763779527559058,0.3041571428571429
70125,2021,1,13,12,0.4184999999999999,0.3065181818181818,-0.07461381521422328,0.7250181818181818
70147,2021,1,13,13,-0.5281666666666665,0.09754399999999999,0.02356801909307871,-0.4306226666666665
70222,2021,1,13,14,-0.022861111111111113,0.10271621621621627,0.014834998486224603,0.07985510510510516
70888,2021,1,13,15,0.013371794871794908,0.06962444444444428,0.05057251908396943,0.08299623931623919
72643,2021,1,13,16,0.08142600000000129,0.07579113924050615,0.006080000000000085,0.15721713924050745
76593,2021,1,13,17,0.12277714285714109,0.04729932885906065,-0.024047470331043156,0.17007647171620174
87023,2021,1,13,18,0.09130689655172312,0.04804924012157969,-0.01294697903822428,0.13935613667330282
96564,2021,1,13,19,0.08008000000000065,0.061397674418603845,-0.01097560975609757,0.14147767441860448
102584,2021,1,13,20,0.015605263157895748,0.10998813559322063,-0.1255665155958411,0.1255933987511164
107068,2021,1,13,21,0.21631999999999896,0.11927704918032792,,0.33559704918032685
109508,2021,1,13,22,0.09903999999999885,0.1269728813559318,,0.22601288135593064
113048,2021,1,13,23,0.10323437500000059,0.14648318584070766,,0.24971756084070823
116664,2021,1,14,0,0.08703333333333296,0.11543157894736866,,0.20246491228070163
118260,2021,1,14,1,0.1131049999999993,0.0916285714285715,,0.2047335714285708
120780,2021,1,14,2,0.09728484848484825,0.07530227272727272,,0.17258712121212097
123684,2021,1,14,3,0.27122400000000013,0.13481884057971033,,0.40604284057971046
125409,2021,1,14,4,0.05012083333333237,0.16016372549019647,,0.21028455882352884
127857,2021,1,14,5,0.23685714285714002,0.0747135135135134,0.04194444444444434,0.3115706563706534
129411,2021,1,14,6,0.2302250000000028,0.08226439393939391,0.0,0.3124893939393967
130467,2021,1,14,7,0.018266666666666646,0.0032545454545454596,-0.019073569482288888,0.021521212121212108
132051,2021,1,14,8,0.07104999999999993,0.03696619718309862,0.004103967168262779,0.10801619718309854
132619,2021,1,14,9,0.11407500000000022,0.04745342465753427,0.040125213431986266,0.16152842465753448
133203,2021,1,14,10,0.0930000000000003,0.15782456140350853,-0.002271436683702444,0.25082456140350884
134001,2021,1,14,11,0.11309999999999937,0.04089883720930233,-0.04501084598698489,0.1539988372093017
134947,2021,1,14,12,0.08408095238095215,0.13101794871794856,-0.029473684210526208,0.2150989010989007
137404,2021,1,14,13,0.0904612903225804,0.11463284671532822,-0.02338730403495237,0.20509413703790863
141651,2021,1,14,14,0.07802499999999889,0.05576999999999961,-0.00941955193482702,0.1337949999999985
146771,2021,1,14,15,0.06548235294117584,0.08198695652173901,-0.016032064128256533,0.14746930946291487
151072,2021,1,14,16,0.2153519999999901,0.09796899563318746,0.0073176886197325874,0.31332099563317756
156797,2021,1,14,17,0.08770303030303095,0.07648999999999898,-0.06400566839867737,0.16419303030302992
164387,2021,1,14,18,-0.05062424242424231,0.13687905405405443,0.009537434430138436,0.08625481162981212
169271,2021,1,14,19,0.07883571428571402,0.058389908256880466,-0.0014285714285714455,0.1372256225425945
178427,2021,1,14,20,0.02832105263157906,0.05094218009478667,0.004784688995215447,0.07926323272636573
182436,2021,1,14,21,0.0767809523809509,0.12116956521739065,,0.19795051759834154
186300,2021,1,14,22,0.10487692307692223,0.06353539325842636,,0.1684123163353486
190928,2021,1,14,23,0.13147199999999887,0.10739939393939338,,0.23887139393939225
195053,2021,1,15,0,0.16891176470588554,0.06772815533980588,,0.2366399200456914
196804,2021,1,15,1,0.15000000000000013,0.11303545454545431,,0.26303545454545446
199114,2021,1,15,2,0.07879047619047641,0.06212020202020208,,0.14091067821067849
201193,2021,1,15,3,0.06253125000000048,0.11436407766990264,,0.17689532766990312
202841,2021,1,15,4,0.1759588235294113,0.07704639175257735,,0.25300521528198866
204490,2021,1,15,5,0.20188823529412103,0.10093518518518536,0.03980099502487544,0.3028234204793064
206326,2021,1,15,6,0.10377000000000118,0.054603896103895995,-0.013254786450662692,0.15837389610389718
207866,2021,1,15,7,0.07104545454545484,0.017134188034188032,0.05845674201091189,0.08817964257964288
209153,2021,1,15,8,0.08049230769230764,0.03358271604938269,0.004960835509138617,0.11407502374169033
210206,2021,1,15,9,0.11919374999999946,-0.04038666666666667,0.024338058304359308,0.07880708333333279
210926,2021,1,15,10,-0.11654999999999964,0.05074067796610166,0.021026761332605167,-0.06580932203389797
211752,2021,1,15,11,0.10077333333333224,0.10646956521739116,0.07044723764980998,0.20724289855072342
213822,2021,1,15,12,0.056708108108108016,0.12024821428571388,-0.04494695700725848,0.1769563223938219
215894,2021,1,15,13,0.04776666666666622,0.09309038461538435,-0.004170141784820669,0.14085705128205056
221042,2021,1,15,14,-0.045085000000002304,0.017166107382550342,-0.05067300079176573,-0.027918892617451962
227002,2021,1,15,15,-0.17833684210526204,0.03957499999999977,0.06762468300929836,-0.13876184210526227
234526,2021,1,15,16,-0.08105999999999561,0.05789685534591203,0.003960396039603964,-0.023163144654083576
242476,2021,1,15,17,0.010804347826086502,0.06093898305084742,0.0028368794326241176,0.07174333087693392
249261,2021,1,15,18,0.00736500000000012,0.07985142857142853,-0.01810584958217265,0.08721642857142865
251361,2021,1,15,19,0.017897058823529176,0.10691525423728795,-0.002777777777777768,0.12481231306081714
255373,2021,1,15,20,0.009896153846154571,0.09225252525252506,-0.11980440097799505,0.10214867909867963
260521,2021,1,15,21,0.14007741935483833,0.13743582089552187,,0.27751324025036017
266752,2021,1,15,22,0.012775000000000097,0.07464074074074041,,0.0874157407407405
271288,2021,1,15,23,0.08091935483871072,0.0748201005025125,,0.15573945534122324
277457,2021,1,16,0,0.05546086956521743,0.06704553990610335,,0.12250640947132077
282356,2021,1,16,1,-0.044006249999998664,0.08752674897119406,,0.04352049897119539
290132,2021,1,16,2,0.03753846153846201,0.09520773809523783,,0.13274619963369985
294500,2021,1,16,3,0.025547826086956885,0.15630000000000135,,0.18184782608695824
298824,2021,1,16,4,0.24245652173914067,0.08874198113207461,,0.3311985028712153
303700,2021,1,16,5,0.10815238095238078,0.053840845070422624,,0.16199322602280342
306682,2021,1,16,6,0.028062500000000632,0.08451392405063318,,0.11257642405063381
309210,2021,1,16,7,0.08763529411764721,0.06277952755905505,,0.15041482167670228
311369,2021,1,16,8,0.08895000000000007,0.05717461538461533,,0.1461246153846154
311629,2021,1,16,9,0.06803333333333345,0.09008404255319148,,0.1581173758865249
312193,2021,1,16,10,0.0874142857142854,0.050157894736842075,,0.13757218045112748
312991,2021,1,16,11,0.14500000000000005,0.12279743589743584,,0.2677974358974359
313264,2021,1,16,12,0.19372222222222177,0.05752888888888879,,0.25125111111111054
314074,2021,1,16,13,-0.23534285714285702,0.15285128205128204,,-0.08249157509157498
314347,2021,1,16,14,0.18033750000000018,0.05691964285714273,,0.23725714285714292
315243,2021,1,16,15,0.1699846153846153,0.06766323529411766,,0.23764785067873295
316127,2021,1,16,16,0.038341666666666475,0.03035411764705874,,0.06869578431372522
317147,2021,1,16,17,0.12482222222222131,0.10105322580645129,,0.2258754480286726
319379,2021,1,16,18,-0.007115384615384342,0.14085922330097086,,0.13374383868558654
320718,2021,1,16,19,0.15950000000000028,0.0948886524822696,,0.2543886524822699
322410,2021,1,16,20,0.005888888888888729,0.10137573964497033,,0.10726462853385907
323931,2021,1,16,21,0.12275416666666598,0.09531085271317749,,0.21806501937984346
327027,2021,1,16,22,0.06907058823529352,0.15847835820895567,,0.2275489464442492
329305,2021,1,16,23,-0.02356153846153745,0.057443624161073854,,0.03388208569953641
331242,2021,1,17,0,-0.09185999999999914,0.04100151515151516,,-0.05085848484848398
333222,2021,1,17,1,0.014878571428571349,0.12080480000000003,,0.13568337142857137
334972,2021,1,17,2,0.18526153846153787,0.04174899328859054,,0.22701053175012842
336909,2021,1,17,3,0.03620000000000019,0.018843137254901967,,0.05504313725490216
338592,2021,1,17,4,0.39654000000000306,0.08252773109243694,,0.47906773109244
339187,2021,1,17,5,0.11160000000000136,0.050721698113207384,,0.16232169811320873
340141,2021,1,17,6,0.12117142857142787,0.03943124999999998,,0.16060267857142785
340701,2021,1,17,7,0.2482200000000002,0.11337719298245609,,0.3615971929824563
341271,2021,1,17,8,0.15029999999999963,0.18786022727272716,,0.33816022727272677
341799,2021,1,17,9,0.14229999999999976,0.12726315789473686,,0.2695631578947366
342027,2021,1,17,10,0.0,0.005845454545454547,,0.005845454545454547
342159,2021,1,17,11,0.27396666666666625,0.07094897959183674,,0.344915646258503
342306,2021,1,17,12,0.0,0.1532827586206896,,0.1532827586206896
342480,2021,1,17,13,0.07646666666666667,0.04788108108108108,,0.12434774774774775
342702,2021,1,17,14,0.07512999999999993,0.09678260869565221,,0.17191260869565214
343162,2021,1,17,15,-0.08707499999999979,0.20950294117647045,,0.12242794117647066
343706,2021,1,17,16,-0.08601111111111151,0.18682527472527455,,0.10081416361416304
344525,2021,1,17,17,-0.13158461538461622,0.14561949152542367,,0.01403487614080745
346059,2021,1,17,18,-0.07656923076923093,0.10274697986577189,,0.026177749096540956
347996,2021,1,17,19,0.0943300000000014,0.09490165289256218,,0.18923165289256358
350416,2021,1,17,20,0.011030434782607347,0.058048412698412544,,0.06907884748101989
353314,2021,1,17,21,0.0415526315789495,0.09147076023391786,,0.13302339181286735
356563,2021,1,17,22,0.1266846153846142,0.08909485714285724,,0.21577947252747143
358838,2021,1,17,23,0.018816666666666475,0.08857872340425554,,0.10739539007092203
360530,2021,1,18,0,0.2110823529411702,0.10834937500000026,,0.3194317279411705
363250,2021,1,18,1,-0.015449999999999835,0.08875175438596487,,0.07330175438596503
364846,2021,1,18,2,0.033449999999999994,0.12497528089887644,,0.15842528089887642
365914,2021,1,18,3,0.1999999999999974,0.08852403846153849,,0.2885240384615359
367682,2021,1,18,4,-0.07700000000000123,0.03584999999999998,,-0.041150000000001255
368082,2021,1,18,5,-0.2610999999999979,0.13869122807017542,,-0.12240877192982247
368652,2021,1,18,6,0.258177777777777,0.20494218749999993,,0.46311996527777693
369228,2021,1,18,7,0.08706111111111058,0.04619870129870135,,0.13325981240981194
370614,2021,1,18,8,-0.005187500000000102,0.1182870370370371,,0.11309953703703698
371046,2021,1,18,9,0.238120000000001,0.06887397260273963,,0.30699397260274064
372506,2021,1,18,10,0.00030909090909111617,0.07278160919540218,,0.0730907001044933
373463,2021,1,18,11,0.05249473684210484,0.09748301886792442,,0.14997775571002925
374470,2021,1,18,12,0.011966666666666848,0.04344050632911398,,0.05540717299578083
375181,2021,1,18,13,0.0020105263157895762,0.0726280898876404,,0.07463861620342997
376872,2021,1,18,14,-0.04165555555555525,0.0004980582524271907,,-0.04115749730312806
378726,2021,1,18,15,0.1320833333333294,0.09910543478260843,,0.2311887681159378
383142,2021,1,18,16,-0.005383999999999927,0.060407142857143194,,0.05502314285714327
387342,2021,1,18,17,0.0768848484848521,0.0878741935483875,,0.1647590420332396
396549,2021,1,18,18,0.12478437499999984,0.14164611398963703,,0.26643048898963684
402725,2021,1,18,19,0.13177586206897063,0.11807668161435039,,0.24985254368332102
409192,2021,1,18,20,0.06150000000000037,0.11724635416666657,,0.17874635416666693
414568,2021,1,18,21,0.10146785714285782,0.1360005524861884,,0.2374684096290462
419636,2021,1,18,22,0.035689473684213144,0.11545550239234448,,0.15114497607655764
423607,2021,1,18,23,-0.06707727272727225,0.09011244813278035,,0.023035175405508104
428909,2021,1,19,0,0.11411428571428392,0.10407453874538761,,0.21818882445967153
436497,2021,1,19,1,0.10608095238095273,0.073940776699029,,0.18002172907998173
440823,2021,1,19,2,-0.009071428571428264,0.09902047619047603,,0.08994904761904778
446703,2021,1,19,3,0.07751176470588246,0.07916535947712401,,0.15667712418300647
449304,2021,1,19,4,0.0781750000000007,0.0680712707182318,,0.14624627071823249
453648,2021,1,19,5,0.0426866666666674,0.10041093750000006,-0.008484848484848541,0.14309760416666745
455568,2021,1,19,6,0.008799999999999848,0.11417446808510628,0.02255825483391161,0.12297446808510613
457448,2021,1,19,7,0.013556249999999796,0.07418749999999996,0.05106826472120907,0.08774374999999976
459880,2021,1,19,8,-0.09266666666666772,0.14095949367088612,-0.06115459882583174,0.0482928270042184
460117,2021,1,19,9,0.14472999999999905,0.13987884615384613,0.003436426116838476,0.2846088461538452
461157,2021,1,19,10,0.0334318181818179,0.08588214285714282,0.07891949152542388,0.11931396103896072
462389,2021,1,19,11,0.13010909090909065,0.07795544554455437,-0.04694598687531548,0.20806453645364503
463500,2021,1,19,12,0.018318749999999922,0.1159528089887639,-0.059354226020892686,0.1342715589887638
464924,2021,1,19,13,-0.0042066666666667005,0.11108431372549021,0.028822667318026293,0.10687764705882351
466454,2021,1,19,14,0.0008782608695648041,0.05235882352941192,0.016385302879841083,0.053237084398976724
468800,2021,1,19,15,-0.0004214285714285833,0.06735083333333333,0.019488737028600545,0.06692940476190475
472160,2021,1,19,16,0.20824444444444382,0.0570412280701754,0.017250257466529195,0.2652856725146192
474212,2021,1,19,17,0.06958620689655083,0.036952427184466057,-0.0012856775520698749,0.10653863408101688
480186,2021,1,19,18,0.09653157894736686,0.09463719806763282,0.0036129032258065408,0.19116877701499968
484119,2021,1,19,19,0.015467999999999461,0.12603478260869533,0.0038860103626943135,0.14150278260869478
488144,2021,1,19,20,0.10294500000000108,-0.012719620253164598,0.02035421623050504,0.09022537974683648
491304,2021,1,19,21,-0.018699999999999,0.07569186046511636,,0.05699186046511737
494056,2021,1,19,22,0.2577000000000042,0.05972977528089891,,0.3174297752809031
497972,2021,1,19,23,0.07491666666666626,0.08318431372549052,,0.15810098039215678
500726,2021,1,20,0,0.16204285714285824,0.018357723577235755,,0.180400580720094
502448,2021,1,20,1,-0.0659789473684213,0.03053095238095239,,-0.03544799498746891
505640,2021,1,20,2,-0.01575000000000101,0.10107516339869221,,0.0853251633986912
511148,2021,1,20,3,0.08527499999999984,0.05354112554112566,,0.1388161255411255
515768,2021,1,20,4,0.10068095238095083,0.11662081784386621,,0.21730177022481706
521417,2021,1,20,5,0.027992857142857177,0.07012394366197178,0.003448275862068861,0.09811680080482896
524399,2021,1,20,6,0.04959285714285782,0.08166666666666658,-0.005277044854881119,0.1312595238095244
526289,2021,1,20,7,-0.008678571428571452,0.15002865853658504,-0.01353461738677775,0.14135008710801358
528585,2021,1,20,8,0.11573333333333442,0.10050425531914908,0.014523369421705956,0.2162375886524835
530277,2021,1,20,9,0.11490909090909097,0.06997196969696991,-0.0013185654008439631,0.18488106060606088
531729,2021,1,20,10,-0.14648181818181943,0.09169999999999986,0.028757460661964274,-0.05478181818181957
532873,2021,1,20,11,0.008556521739130464,0.09510740740740765,-0.06327827191867852,0.10366392914653812
535357,2021,1,20,12,0.05321428571428507,0.09090307692307688,0.017584690974915995,0.14411736263736194
538087,2021,1,20,13,0.06024838709677437,0.09521791044776166,-0.01527883880825065,0.15546629754453603
542241,2021,1,20,14,0.023015384615385,0.11414353741496629,-0.008082849204344544,0.1371589220303513
544152,2021,1,20,15,-0.00019374999999989022,0.1038076642335764,0.012014314928425527,0.1036139142335765
548536,2021,1,20,16,0.09607499999999795,0.08189123711340218,0.008247422680412342,0.17796623711340015
551640,2021,1,20,17,0.09400000000000384,0.047597489539748974,0.0023249806251612877,0.14159748953975282
554508,2021,1,20,18,0.1773999999999995,0.04991830065359479,-0.004884318766066764,0.2273183006535943
557415,2021,1,20,19,0.1896959999999985,0.14963071895424865,-0.0038412291933418437,0.33932671895424715
561240,2021,1,20,20,-0.03825000000000073,0.06473306451612905,-0.0038265306122450275,0.02648306451612832
563224,2021,1,20,21,0.1685666666666645,0.1614140127388528,,0.32998067940551734
565579,2021,1,20,22,0.12747777777777625,0.09715220588235302,,0.22462998366012926
568027,2021,1,20,23,0.11853478260869586,0.10955384615384653,,0.22808862876254238
570718,2021,1,21,0,0.05564285714285826,0.049981060606060695,,0.10562391774891895
573490,2021,1,21,1,0.04312307692307719,0.057033884297520515,,0.1001569612205977
575063,2021,1,21,2,-0.0006916666666673539,0.05740199999999997,,0.05671033333333261
576863,2021,1,21,3,-0.03927777777777751,0.07926149425287383,,0.039983716475096326
579995,2021,1,21,4,0.1917839999999971,0.118914179104477,,0.3106981791044741
583345,2021,1,21,5,0.14076956521739312,0.10757048192771122,0.007712082262210984,0.24834004714510433
587163,2021,1,21,6,0.03814166666666649,0.13542210526315812,,0.1735637719298246
589443,2021,1,21,7,0.1877111111111104,0.11956883116883114,0.008817427385892085,0.30727994227994154
590829,2021,1,21,8,0.156690909090911,0.11377767857142854,-0.011282051282051177,0.2704685876623395
592061,2021,1,21,9,0.03738181818181826,0.1155950413223142,0.01298701298701288,0.15297685950413245
593392,2021,1,21,10,0.22654999999999884,0.1124921874999999,-0.03436167544519686,0.3390421874999987
593776,2021,1,21,11,0.03352857142857091,0.01205925925925924,-0.05633136094674562,0.04558783068783015
594154,2021,1,21,12,0.07200666666666675,0.06478139534883709,0.06423173803526439,0.13678806201550384
594799,2021,1,21,13,0.07021428571428545,0.12591698113207564,-0.05968735196589281,0.1961312668463611
595912,2021,1,21,14,-0.022824000000000278,0.1081577981651375,0.040927021696252286,0.08533379816513723
598637,2021,1,21,15,-0.09964799999999976,0.12332953020134164,-0.05718270571827056,0.02368153020134188
602362,2021,1,21,16,0.0695846153846166,0.04130115606936412,0.0009306654257796864,0.11088577145398072
604611,2021,1,21,17,-0.0782428571428561,0.07749157894736833,-0.011954022988505786,-0.0007512781954877729
607271,2021,1,21,18,0.005756521739131138,0.01372233009708737,-0.041639127561136864,0.01947885183621851
609640,2021,1,21,19,0.05128571428571368,0.048408910891089105,0.0008820286659316777,0.09969462517680278
611761,2021,1,21,20,-0.0017799999999998752,0.08769318181818173,0.005543237250554389,0.08591318181818185
614401,2021,1,21,21,-0.04701600000000011,0.01747528089887629,,-0.029540719101123825
618851,2021,1,21,22,0.09174090909090844,0.04009999999999988,,0.13184090909090831
624131,2021,1,21,23,0.040230769230770846,0.059891623036649064,,0.10012239226741991
631580,2021,1,22,0,0.02806874999999915,0.05857753303964689,,0.08664628303964604
638844,2021,1,22,1,0.017466666666667737,0.15992142857142916,,0.1773880952380969
644304,2021,1,22,2,0.04949166666666707,0.10278194444444409,,0.15227361111111115
647760,2021,1,22,3,0.020836363636362962,0.14483904382470097,,0.16567540746106393
653282,2021,1,22,4,-0.02508518518518479,0.11711585365853598,,0.09203066847335119
657710,2021,1,22,5,0.0,0.1252288235294118,0.017140279657194446,0.1252288235294118
657880,2021,1,22,6,0.011574999999999587,0.10113311688311691,-0.0013513513513512265,0.1127081168831165
658496,2021,1,22,7,-0.12477692307692313,0.1472124999999999,-0.018784530386740328,0.02243557692307678
658600,2021,1,22,8,0.19130000000000144,0.06313913043478249,0.019373732822707712,0.25443913043478394
659428,2021,1,22,9,0.04130526315789436,0.131806521739131,-0.03458025228360151,0.17311178489702533
662050,2021,1,22,10,0.11016363636363631,0.16086428571428588,-0.03565436241610742,0.2710279220779222
662666,2021,1,22,11,0.09756666666666677,0.146061946902655,-0.08659003831417633,0.24362861356932178
664022,2021,1,22,12,0.07418124999999967,0.1285512000000001,-0.2574679943100995,0.20273244999999976
666022,2021,1,22,13,0.023360869565217275,0.08352282608695637,0.2756305570676827,0.10688369565217365
668138,2021,1,22,14,0.030973684210526074,0.10866120689655157,-0.06877323420074355,0.13963489110707764
670342,2021,1,22,15,0.13466538461538372,0.14176610878661214,-0.08743253662297601,0.27643149340199585
676556,2021,1,22,16,0.09375757575757761,0.07101368421052547,-0.040680473372781016,0.16477125996810307
682826,2021,1,22,17,0.07939687499999927,0.11323775510204166,0.05956112852664575,0.19263463010204093
692234,2021,1,22,18,0.016172727272726766,0.0696790909090908,0.0015698587127157546,0.08585181818181757
697074,2021,1,22,19,0.13070526315789127,0.06959203187250998,0.04426229508196733,0.20029729503040125
701843,2021,1,22,20,-0.02124137931034402,0.01890479452054786,-0.4211974570642376,-0.0023365847897961582
710311,2021,1,22,21,0.1719433333333291,0.03006013071895412,,0.2020034640522832
714901,2021,1,22,22,0.013877142857142921,-0.001487417218543036,,0.012389725638599886
720186,2021,1,22,23,0.014614285714285243,0.048085645933014357,,0.0626999316472996
726038,2021,1,23,0,0.23473599999999442,0.15009631901840542,,0.38483231901839987
730113,2021,1,23,1,0.0076217391304351624,0.09252941176470578,,0.10015115089514094
733241,2021,1,23,2,0.08393870967741993,0.10152205882352894,,0.18546076850094886
737457,2021,1,23,3,0.029441176470588137,0.10538455284552803,,0.13482572931611617
741639,2021,1,23,4,-0.0041545454545455695,0.09629084507042258,,0.09213629961587702
744763,2021,1,23,5,0.054625925925926494,0.1342130769230762,,0.1888390028490027
748273,2021,1,23,6,0.04560000000000026,0.15590176991150412,,0.20150176991150437
750759,2021,1,23,7,0.042861538461539006,0.16458707482993243,,0.20744861329147143
754581,2021,1,23,8,0.03624761904761906,0.12158074074074088,,0.15782835978835993
757416,2021,1,23,9,0.04796666666666639,0.05781140350877195,,0.10577807017543833
758442,2021,1,23,10,0.08441304347826084,0.2657458333333331,,0.35015887681159397
759546,2021,1,23,11,0.059980952380952295,0.09183404255319139,,0.1518149949341437
760533,2021,1,23,12,0.20313125000000123,0.12170099999999988,,0.3248322500000011
762133,2021,1,23,13,0.03910606060606002,0.10885849056603683,,0.14796455117209684
765631,2021,1,23,14,0.10241666666666606,0.18596212121212058,,0.2883787878787866
767611,2021,1,23,15,-0.020025925925926225,0.1823471910112353,,0.16232126508530909
770014,2021,1,23,16,0.09063999999999908,0.17908085106382918,,0.26972085106382826
772364,2021,1,23,17,0.08065000000000051,0.07794387755102068,,0.1585938775510212
775304,2021,1,23,18,0.06435862068965507,0.1442902777777779,,0.20864889846743295
777392,2021,1,23,19,0.07801250000000023,0.15204716981132035,,0.2300596698113206
779936,2021,1,23,20,0.09356923076922936,0.18401111111111038,,0.27758034188033975
783095,2021,1,23,21,0.14855600000000016,0.09214347826086941,,0.24069947826086957
784820,2021,1,23,22,0.04589523809523791,0.11070540540540562,,0.15660064350064354
787928,2021,1,23,23,0.08671,0.09024941176470591,,0.17695941176470592
790478,2021,1,24,0,0.1247032258064511,0.010075961538461478,,0.13477918734491257
793702,2021,1,24,1,0.04753461538461494,0.1097029850746262,,0.15723760045924112
797186,2021,1,24,2,0.1166129032258069,0.15399662921348248,,0.27060953243928937
799945,2021,1,24,3,0.2285027027027011,0.05956479999999988,,0.288067502702701
804570,2021,1,24,4,0.19865416666667124,0.05229112903225813,,0.25094529569892937
