,year,month,day,hour,Title_sentiment,Comment_sentiment,return,senti
807546,2021,1,24,5,0.052188888888889576,0.13176646706586853,,0.1839553559547581
810552,2021,1,24,6,0.1585500000000024,0.14891238938053097,,0.3074623893805334
814394,2021,1,24,7,0.03162307692307745,0.11786344086021527,,0.14948651778329272
816812,2021,1,24,8,0.072957142857143,0.06758119658119653,,0.14053833943833954
818450,2021,1,24,9,0.16742352941176497,0.045064367816091834,,0.2124878972278568
819929,2021,1,24,10,0.2204294117647069,-0.034111940298507525,,0.18631747146619937
821068,2021,1,24,11,0.09696818181818208,0.13751860465116283,,0.2344867864693449
822014,2021,1,24,12,0.1360799999999996,0.07733823529411755,,0.21341823529411713
822524,2021,1,24,13,0.003521428571428311,-0.008849315068493136,,-0.0053278864970648255
824568,2021,1,24,14,0.05176666666666679,0.07549393939393949,,0.12726060606060627
828132,2021,1,24,15,0.0969181818181823,0.02892682926829262,,0.12584501108647492
832191,2021,1,24,16,0.22631935483870388,0.07080867346938714,,0.29712802830809104
838267,2021,1,24,17,0.057041025641022654,0.068961428571428,,0.12600245421245065
846457,2021,1,24,18,0.027815624999999764,0.1045966101694916,,0.13241223516949135
852121,2021,1,24,19,-0.03817750000000053,0.09178777777777752,,0.05361027777777699
859321,2021,1,24,20,0.06922142857142825,0.04000467836257298,,0.10922610693400123
864109,2021,1,24,21,0.13441999999999865,0.09792278481012602,,0.23234278481012466
868849,2021,1,24,22,-0.05991851851851872,0.16176535947712356,,0.10184684095860484
872980,2021,1,24,23,0.14616071428570895,0.07146888888888873,,0.21762960317459767
878020,2021,1,25,0,0.07771599999999818,0.19742631578947376,,0.2751423157894719
880870,2021,1,25,1,0.1047435897435902,0.11992368421052707,,0.22466727395411729
886798,2021,1,25,2,0.13856206896551668,0.004073684210526325,,0.142635753176043
892859,2021,1,25,3,0.06051111111111147,0.0666943396226417,,0.12720545073375317
898583,2021,1,25,4,0.04551874999999972,0.09225053191489324,,0.13776928191489296
904599,2021,1,25,5,0.10764137931034641,0.08278823529411722,0.08907719334504494,0.19042961460446362
909036,2021,1,25,6,-0.10193181818181739,0.14119504132231367,0.02478026051043081,0.03926322314049628
911698,2021,1,25,7,0.06357272727272814,0.0689273381294964,0.03033278777959625,0.13250006540222453
916285,2021,1,25,8,-0.0014333333333334003,0.04892292993630606,-0.06527281998980106,0.04748959660297266
920995,2021,1,25,9,0.07430270270270457,0.15317739726027454,0.09235739750445626,0.22748009996297913
926397,2021,1,25,10,0.04493999999999864,0.09679058823529423,-0.23327923464593825,0.14173058823529286
932347,2021,1,25,11,0.04174516129032302,0.004431162790697638,0.17587384491763758,0.04617632408102065
939012,2021,1,25,12,0.10201764705882346,0.07400113636363635,0.4341688274272544,0.1760187834224598
944996,2021,1,25,13,0.07361111111111102,0.08084640883977857,-0.09550488599348528,0.15445751995088958
949883,2021,1,25,14,0.07826499999999975,0.11666969696969683,-0.003246753246753276,0.19493469696969656
953183,2021,1,25,15,0.08175999999999756,0.025824812030075306,0.002995961964308957,0.10758481203007286
957173,2021,1,25,16,0.16003333333333214,0.02523333333333309,-0.02203821656050964,0.18526666666666522
961430,2021,1,25,17,0.08757037037037009,0.056600564971751734,-0.039285277199853086,0.14417093534212183
966209,2021,1,25,18,0.10307083333333589,0.04353539518900331,-0.014116795366795444,0.1466062285223392
973193,2021,1,25,19,-0.027290909090908623,0.004000234192037472,-0.06740182288736363,-0.023290674898871152
982587,2021,1,25,20,0.01308947368421009,0.13288712121212096,-0.05457446808510635,0.14597659489633105
985095,2021,1,25,21,0.07186086956521716,0.06442244897959169,,0.13628331854480885
986222,2021,1,25,22,0.26827600000000135,0.018869333333333356,,0.2871453333333347
988097,2021,1,25,23,0.005135999999999982,0.07405399999999979,,0.07918999999999977
989347,2021,1,26,0,-0.020004166666666993,0.15789148936170241,,0.13788732269503542
990475,2021,1,26,1,0.003106896551724001,0.05475617977528086,,0.05786307632700487
993056,2021,1,26,2,0.15850666666666574,0.10374000000000001,,0.26224666666666574
994556,2021,1,26,3,0.0879999999999989,0.07692389937106904,,0.16492389937106794
998054,2021,1,26,4,0.07072666666666697,0.021774545454545418,,0.09250121212121239
999704,2021,1,26,5,0.029774999999999822,-0.00019732142857142637,0.061547148503670275,0.029577678571428397
1002392,2021,1,26,6,0.1393545454545405,0.019810582010581838,0.0005649717514124575,0.15916512746512235
1006550,2021,1,26,7,0.09837368421052699,0.06464468085106384,-0.03289258004589668,0.16301836506159084
1008336,2021,1,26,8,0.020487999999999888,0.060228378378377884,0.02532212885154061,0.08071637837837778
1010186,2021,1,26,9,0.011865517241379315,0.0705386363636363,0.01918465227817756,0.08240415360501561
1012738,2021,1,26,10,0.0681319999999997,0.06369929078014196,-0.00045656888483058816,0.13183129078014166
1016263,2021,1,26,11,-0.03102083333333366,0.13774181818181833,-0.0021640091116172933,0.10672098484848466
1017583,2021,1,26,12,0.11542631578947397,0.02292975206611569,-0.16824554755589238,0.13835606785558965
1019882,2021,1,26,13,0.009676923076922774,0.15234516129032222,-0.07848101265822782,0.162022084367245
1020688,2021,1,26,14,0.11320500000000039,0.04345641025641019,-0.13120970800151688,0.1566614102564106
1022248,2021,1,26,15,0.09980909090908884,0.006248684210526323,-0.09673220524765368,0.10605777511961516
1023920,2021,1,26,16,0.05876818181818189,0.056543564356435254,-0.34965471151704164,0.11531174617461715
1026142,2021,1,26,17,0.0,-0.005084848484848482,0.07836071874699724,-0.005084848484848482
1026241,2021,1,26,18,0.0,0.07005816326530613,-0.07493333333333341,0.07005816326530613
1026339,2021,1,26,19,0.0,-0.00733043478260868,0.07393441840484938,-0.00733043478260868
1026362,2021,1,26,20,0.0,0.12673571428571428,-0.2997426384571677,0.12673571428571428
1026376,2021,1,26,21,0.0,0.01916500000000001,,0.01916500000000001
1026396,2021,1,26,22,0.0,0.30896666666666667,,0.30896666666666667
1026411,2021,1,26,23,0.0,0.05191000000000001,,0.05191000000000001
1026421,2021,1,27,0,0.0,0.285275,,0.285275
1026433,2021,1,27,1,0.0,-0.004311111111111136,,-0.004311111111111136
1026442,2021,1,27,2,0.0,0.15784444444444443,,0.15784444444444443
1026451,2021,1,27,3,0.0,-0.028372727272727275,,-0.028372727272727275
1026462,2021,1,27,4,0.0,0.2581375,,0.2581375
1026470,2021,1,27,5,0.0,-0.03005555555555555,-0.14760683760683754,-0.03005555555555555
1026479,2021,1,27,6,0.0,0.1712,0.773712668654303,0.1712
1026487,2021,1,27,7,0.0,0.08510000000000001,-0.13960869565217393,0.08510000000000001
1026490,2021,1,27,8,0.0,-0.4617,-0.0064794816414687215,-0.4617
1026492,2021,1,27,9,0.0,-0.08755,-0.25488428980655964,-0.08755
1026498,2021,1,27,10,0.0,0.0,-0.16440750900973589,0.0
1026500,2021,1,27,11,0.0,0.0,0.18940532932407786,0.0
1026501,2021,1,27,12,0.0,0.0258,-0.08638980623666602,0.0258
1026503,2021,1,27,13,0.0,0.2553,0.047705073639731976,0.2553
1026505,2021,1,27,14,0.11605714285714286,0.0,0.02187108886107625,0.11605714285714286
1026519,2021,1,27,15,0.02819230769230769,0.1994666666666668,-0.07362318840579707,0.22765897435897448
1026636,2021,1,27,16,0.0643052631578947,0.2286999999999998,0.054207663631363534,0.2930052631578945
1026864,2021,1,27,17,-0.0875095238095237,0.022637500000000005,0.023167109582616696,-0.0648720238095237
1027536,2021,1,27,18,0.0716906250000023,0.13076891891891926,0.28557073954983925,0.20245954391892157
1029904,2021,1,27,19,-0.03900000000000032,0.06925471698113189,-0.147945205479452,0.030254716981131573
1031653,2021,1,27,20,0.07672222222222169,-0.0007000000000000002,-0.12835820895522387,0.07602222222222169
1035217,2021,1,27,21,0.31948214285714505,0.20559999999999817,,0.5250821428571433
1037905,2021,1,27,22,-0.006500000000000193,0.05742099999999996,,0.050920999999999765
1039205,2021,1,27,23,-0.09633333333333269,0.044540243902439006,,-0.05179308943089368
1039943,2021,1,28,0,0.022559999999999993,0.2856583333333331,,0.3082183333333331
1040123,2021,1,28,1,0.18539333333333294,0.045548000000000005,,0.23094133333333294
1040498,2021,1,28,2,0.13116842105263135,0.2139666666666663,,0.3451350877192977
1040783,2021,1,28,3,0.05421052631578946,0.13407407407407398,,0.18828460038986344
1041296,2021,1,28,4,0.004506666666666692,0.42869999999999975,,0.43320666666666646
1041356,2021,1,28,5,0.0371,0.4241999999999992,-0.26535087719298245,0.4612999999999992
1041470,2021,1,28,6,0.010834782608695647,0.1862499999999999,0.024719101123595436,0.19708478260869552
1041562,2021,1,28,7,-0.07107272727272726,0.15909999999999982,-0.030501089324618706,0.08802727272727257
1041650,2021,1,28,8,0.05205769230769231,0.05840000000000002,0.346041055718475,0.11045769230769234
1041806,2021,1,28,9,0.17548399999999986,0.4923399999999992,-0.27212960788917584,0.6678239999999991
1041931,2021,1,28,10,0.0004214285714285768,0.6263142857142846,0.7745161168137571,0.6267357142857132
1042029,2021,1,28,11,-0.13860869565217385,0.3299714285714279,0.032256803253049686,0.19136273291925407
1042190,2021,1,28,12,0.09845238095238089,-0.060114814814814795,0.06713397588350656,0.038337566137566094
1042757,2021,1,28,13,-0.0863136363636363,0.17080000000000004,-0.0077009067196621706,0.08448636363636373
1043065,2021,1,28,14,-0.004742857142857127,0.44122857142857136,-0.02281830319213496,0.43648571428571425
1043114,2021,1,28,15,-0.06073529411764705,0.11470000000000001,0.25187398703403563,0.05396470588235296
1043182,2021,1,28,16,-0.13921764705882356,0.027557894736842087,-0.2317509727626459,-0.11165975232198147
1043505,2021,1,28,17,-0.06413809523809526,0.1296999999999999,-0.08816746496363326,0.06556190476190464
1043715,2021,1,28,18,0.05458571428571432,0.20367499999999966,-0.1877755684274227,0.25826071428571395
1043995,2021,1,28,19,-0.005444444444444574,0.0636194444444445,0.11224718740985272,0.058174999999999935
1044643,2021,1,28,20,-0.005419047619047704,-0.1511560606060608,-0.2675259426210264,-0.1565751082251085
1046029,2021,1,28,21,0.1198937499999999,0.12321176470588231,,0.2431055147058822
1046301,2021,1,28,22,-0.14830666666666675,0.16416153846153833,,0.015854871794871578
1046496,2021,1,28,23,0.18282000000000012,0.3353999999999996,,0.5182199999999997
1046631,2021,1,29,0,0.12260666666666604,0.11406206896551702,,0.23666873563218305
1047501,2021,1,29,1,0.03180666666666659,0.10384799999999995,,0.13565466666666653
1047876,2021,1,29,2,-0.09482222222222182,0.07458354430379743,,-0.02023867791842439
1048587,2021,1,29,3,0.13107692307692284,0.08563870967741932,,0.21671563275434216
1048990,2021,1,29,4,-0.036169230769230724,0.13766122448979598,,0.10149199372056525
1049627,2021,1,29,5,0.03124444444444447,0.061265384615384624,0.09482071713147412,0.0925098290598291
1049861,2021,1,29,6,0.04392857142857141,0.34743999999999986,-0.015088225614541371,0.3913685714285713
1049931,2021,1,29,7,0.0722692307692308,0.012869387755102067,0.1400329013824353,0.08513861852433285
1050568,2021,1,29,8,-0.07403157894736832,0.07445660377358487,-0.04492957358251337,0.0004250248262165496
1051575,2021,1,29,9,0.0846368421052632,0.25072999999999995,0.14311371585216004,0.33536684210526313
1051765,2021,1,29,10,0.1567142857142857,0.2466666666666667,-0.05155101308947463,0.4033809523809524
1051891,2021,1,29,11,0.14287894736842105,0.149233333333333,-0.016315371725901806,0.29211228070175405
1052119,2021,1,29,12,0.0412600000000001,0.022890909090909104,0.03291531290802552,0.0641509090909092
1052339,2021,1,29,13,0.012723076923076946,0.09462000000000004,0.19274926659664612,0.10734307692307699
1052404,2021,1,29,14,0.1437421052631578,0.3607611111111102,-0.026273099167724582,0.504503216374268
1052746,2021,1,29,15,0.0073076923076923015,0.14276666666666663,-0.13611991225932252,0.15007435897435892
1052980,2021,1,29,16,0.06943076923076921,0.2592111111111109,0.01931557046146204,0.32864188034188013
1053097,2021,1,29,17,0.001373333333333209,0.05379761904761906,0.052352941176470484,0.055170952380952265
1053727,2021,1,29,18,0.09564117647058842,0.0010327272727272694,-0.03078677309007993,0.09667390374331569
1055597,2021,1,29,19,-0.006657142857142671,0.13526734693877537,0.01189064453062416,0.1286102040816327
1056283,2021,1,29,20,0.13629374999999927,0.03650923076923089,-0.10341954022988507,0.17280298076923017
1058363,2021,1,29,21,-0.09900833333333363,0.17987142857142846,,0.08086309523809483
1058783,2021,1,29,22,0.16118461538461543,0.055899999999999964,,0.21708461538461538
1058835,2021,1,29,23,0.11401249999999993,0.140375,,0.25438749999999993
1059155,2021,1,30,0,0.20484,0.42869999999999997,,0.63354
1059175,2021,1,30,1,0.24883076923076938,0.32579999999999976,,0.5746307692307692
1059266,2021,1,30,2,0.12388749999999922,0.15166774193548377,,0.275555241935483
1060258,2021,1,30,3,0.12503124999999993,0.10105600000000006,,0.22608725
1060658,2021,1,30,4,0.02854347826086958,-0.005019999999999999,,0.02352347826086958
1061118,2021,1,30,5,0.2557473684210529,0.1610041666666668,,0.41675153508771967
1061574,2021,1,30,6,0.24068666666666608,0.19427058823529386,,0.4349572549019599
1061829,2021,1,30,7,0.21322000000000013,0.06995714285714284,,0.28317714285714296
1061969,2021,1,30,8,0.0980999999999998,0.035525806451612844,,0.13362580645161265
1062403,2021,1,30,9,0.013066666666666638,-0.1325333333333333,,-0.11946666666666667
1062511,2021,1,30,10,0.22536666666666724,0.06754333333333332,,0.29291000000000056
1062871,2021,1,30,11,0.057894444444443735,0.13818145161290327,,0.196075896057347
1065103,2021,1,30,12,-0.023172222222222053,-0.020589130434782627,,-0.043761352657004676
1066759,2021,1,30,13,-0.03301818181818221,0.07757714285714261,,0.0445589610389604
1067529,2021,1,30,14,-0.02075294117647049,0.22392222222222213,,0.20316928104575163
1067988,2021,1,30,15,0.11739374999999977,0.13288055555555556,,0.2502743055555553
1068564,2021,1,30,16,-0.06638333333333332,0.08672142857142852,,0.020338095238095197
1068816,2021,1,30,17,-0.035666666666666264,0.1105175824175821,,0.07485091575091583
1069908,2021,1,30,18,0.05349375000000188,0.12676962025316468,,0.18026337025316658
1072436,2021,1,30,19,0.039813636363636405,0.13379999999999995,,0.17361363636363636
1073976,2021,1,30,20,-0.01250769230769223,0.09801666666666674,,0.0855089743589745
1074756,2021,1,30,21,0.1126684210526307,0.10892499999999983,,0.22159342105263052
1075668,2021,1,30,22,0.20131875000000035,0.13479047619047602,,0.33610922619047634
1076340,2021,1,30,23,0.21855263157894647,0.29560476190476176,,0.5141573934837083
1076739,2021,1,31,0,0.20795384615384516,0.06124925373134336,,0.26920309988518853
1077610,2021,1,31,1,0.07266190476190511,0.003755172413793111,,0.07641707717569822
1078219,2021,1,31,2,-0.01640454545454529,0.06960560000000006,,0.05320105454545477
1080969,2021,1,31,3,0.2233791666666665,0.029190243902439062,,0.25256941056910553
1081953,2021,1,31,4,0.19137692307692403,0.14687228915662637,,0.3382492122335504
1083032,2021,1,31,5,0.07271578947368368,0.0631173333333333,,0.13583312280701698
1084457,2021,1,31,6,0.19065333333333584,0.02112452830188675,,0.21177786163522258
1086842,2021,1,31,7,0.20248000000000002,0.10080909090909088,,0.3032890909090909
1087172,2021,1,31,8,-0.043683333333333324,-0.059903999999999916,,-0.10358733333333324
1087622,2021,1,31,9,0.1358235294117648,0.2163640000000002,,0.352187529411765
1088047,2021,1,31,10,0.13678000000000176,0.15763333333333343,,0.2944133333333352
1089577,2021,1,31,11,0.04111250000000005,0.09494210526315783,,0.13605460526315788
1090033,2021,1,31,12,0.09414705882352938,0.3231928571428568,,0.41733991596638614
1090271,2021,1,31,13,0.09988125000000003,0.21734999999999963,,0.31723124999999963
1090495,2021,1,31,14,-0.14011250000000003,0.11623829787234034,,-0.023874202127659686
1091247,2021,1,31,15,-0.040959999999999885,0.15010662251655632,,0.10914662251655644
1092757,2021,1,31,16,0.1600409090909092,0.09254038461538446,,0.2525812937062937
1093901,2021,1,31,17,0.03842941176470589,0.1453699999999999,,0.18379941176470577
1094241,2021,1,31,18,0.06719411764705875,0.12013913043478243,,0.18733324808184118
1094632,2021,1,31,19,-0.019421739130434768,0.11447111111111062,,0.09504937198067585
1095667,2021,1,31,20,0.06727222222222219,-0.01779459459459458,,0.04947762762762761
1096333,2021,1,31,21,0.024400000000000227,0.07225217391304344,,0.09665217391304366
1096885,2021,1,31,22,-0.0636588235294116,0.0793338461538459,,0.015675022624434293
1097990,2021,1,31,23,0.009926666666666407,0.03880540540540531,,0.04873207207207171
1099100,2021,2,1,0,0.05052857142857143,-0.008902380952380945,,0.04162619047619048
1099688,2021,2,1,1,0.03825454545454547,0.005121428571428569,,0.04337597402597404
1099996,2021,2,1,2,0.07011764705882347,0.31000714285714276,,0.3801247899159662
1100234,2021,2,1,3,0.1437,0.09373333333333336,,0.23743333333333336
1100291,2021,2,1,4,0.11091818181818182,0.3992749999999996,,0.5101931818181814
1100379,2021,2,1,5,0.015252941176470587,0.5082499999999995,0.03264094955489605,0.5235029411764701
1100447,2021,2,1,6,-0.011991666666666677,0.3042666666666668,0.0268754951550978,0.2922750000000001
1100483,2021,2,1,7,-0.053850000000000016,-9.374999999999661e-05,0.01493737436214615,-0.05394375000000001
1100739,2021,2,1,8,0.21416428571428509,0.02633103448275863,0.017463813719320376,0.24049532019704373
1101145,2021,2,1,9,-0.08803,0.39673333333333327,0.1770370370370371,0.3087033333333333
1101205,2021,2,1,10,0.00031333333333333956,0.3913499999999999,0.13736888664223446,0.39166333333333325
1101265,2021,2,1,11,0.020471428571428595,0.1682454545454547,-0.08414351851851852,0.18871688311688328
1101419,2021,2,1,12,0.04996000000000001,0.07393333333333336,0.04516129032258065,0.12389333333333338
1101599,2021,2,1,13,0.018406249999999957,-0.09343421052631573,-0.008000000000000007,-0.07502796052631577
1102207,2021,2,1,14,-0.03136315789473717,0.0898333333333333,0.04088600216504279,0.05847017543859614
1102777,2021,2,1,15,-0.08028750000000008,0.19459999999999988,0.058061674008810675,0.1143124999999998
1103001,2021,2,1,16,0.21007272727272738,0.1299066666666665,0.093712358467839,0.3399793939393939
1103166,2021,2,1,17,-0.030353846153846138,0.008213636363636371,0.1660112359550563,-0.022140209790209767
1103452,2021,2,1,18,-0.010862068965517228,-0.05517000000000022,-0.05193075898801602,-0.06603206896551744
1104612,2021,2,1,19,-0.03031428571428571,0.08416666666666665,-0.00933938370620524,0.05385238095238094
1104654,2021,2,1,20,-0.032995652173913044,0.5889111111111103,0.10830409356725146,0.5559154589371972
1104861,2021,2,1,21,0.0458333333333333,0.5901199999999993,,0.6359533333333326
1104951,2021,2,1,22,-0.0350608695652174,0.6776666666666658,,0.6426057971014484
1105020,2021,2,1,23,-0.01243571428571426,0.13730526315789474,,0.12486954887218048
1105286,2021,2,2,0,-0.017231578947368407,0.5780799999999992,,0.5608484210526308
1105381,2021,2,2,1,0.2666260869565218,0.4807249999999993,,0.7473510869565211
1105473,2021,2,2,2,-0.016819047619047615,0.7225999999999989,,0.7057809523809513
1105557,2021,2,2,3,0.16549999999999995,0.2973399999999998,,0.4628399999999998
1105652,2021,2,2,4,0.027021052631578946,-0.15310000000000004,,-0.1260789473684211
1105671,2021,2,2,5,-0.05458333333333333,0.39186666666666653,-0.02005730659025784,0.3372833333333332
1105725,2021,2,2,6,-0.048878125000000015,0.6776666666666654,0.10101583696132233,0.6287885416666654
1105821,2021,2,2,7,0.0630782608695652,-0.13447142857142863,0.14268204758471548,-0.07139316770186344
1106143,2021,2,2,8,-0.021404761904761885,0.16455999999999996,0.08784313725490178,0.14315523809523806
1106353,2021,2,2,9,-0.031022222222222305,0.16282352941176456,0.10869565217391307,0.13180130718954225
1106659,2021,2,2,10,0.03693225806451617,0.14763999999999974,0.25683060109289624,0.1845722580645159
1107279,2021,2,2,11,0.18651818181818156,0.3687555555555549,-0.2033086634740966,0.5552737373737364
1107477,2021,2,2,12,-0.01998333333333334,0.13884444444444444,-0.026282323018228082,0.1188611111111111
1107639,2021,2,2,13,0.06036111111111109,0.2354999999999996,0.13011401743796114,0.2958611111111107
1107783,2021,2,2,14,0.033540909090909204,0.12056153846153832,0.044744744744744665,0.1541024475524475
1108069,2021,2,2,15,0.040686956521739155,0.11800666666666648,0.10423344755167464,0.15869362318840563
1108414,2021,2,2,16,-0.06002400000000032,0.11537636363636375,0.019035818878125662,0.05535236363636343
1109789,2021,2,2,17,0.030423529411765342,0.031654676258992695,-0.03500000000000003,0.06207820567075804
1112152,2021,2,2,18,-0.07322941176470525,0.06481162790697667,0.022222222222222143,-0.00841778385772858
1113614,2021,2,2,19,0.03279166666666694,-0.02386451612903222,0.05633802816901401,0.00892715053763472
1114358,2021,2,2,20,0.026559999999999986,0.6047749999999995,-0.02293577981651373,0.6313349999999995
1114418,2021,2,2,21,0.05029166666666673,0.46239999999999987,,0.5126916666666665
1114514,2021,2,2,22,0.0021533333333333795,0.09635999999999996,,0.09851333333333334
1114739,2021,2,2,23,0.12106000000000001,-0.05558846153846159,,0.06547153846153843
1114999,2021,2,3,0,0.19462380952381161,0.09337894736842114,,0.28800275689223276
1116994,2021,2,3,1,0.08820588235294065,-0.02713846153846151,,0.061067420814479134
1117657,2021,2,3,2,0.08313529411764714,0.14230909090909083,,0.22544438502673797
1118031,2021,2,3,3,0.24861874999999958,-0.05780555555555553,,0.19081319444444406
1118319,2021,2,3,4,0.0,0.2695620689655172,,0.2695620689655172
1118348,2021,2,3,5,0.0,0.03342608695652176,,0.03342608695652176
1118394,2021,2,3,6,0.0,0.17767058823529414,,0.17767058823529414
1118411,2021,2,3,7,0.0,-0.09578750000000003,,-0.09578750000000003
1118419,2021,2,3,8,0.0,0.23311428571428575,,0.23311428571428575
1118426,2021,2,3,9,0.0,0.026183333333333326,,0.026183333333333326
1118432,2021,2,3,10,0.0,0.6908,,0.6908
1118433,2021,2,3,11,0.0,0.0296037037037037,,0.0296037037037037
1118460,2021,2,3,12,0.0,-0.02516825396825397,,-0.02516825396825397
1118523,2021,2,3,13,0.0,0.007433333333333326,,0.007433333333333326
1118535,2021,2,3,14,0.0,-0.39225,,-0.39225
1118537,2021,2,3,16,0.0,0.6249,,0.6249
1118538,2021,2,3,22,0.0,0.4215,,0.4215
1118539,2021,2,3,23,0.0,-0.7506,,-0.7506
1118540,2021,2,4,0,0.0,0.4404,,0.4404
1118541,2021,2,4,4,0.0,0.0,,0.0
1118542,2021,2,4,5,0.0,0.0772,,0.0772
1118543,2021,2,4,16,0.0,0.636,,0.636
1118544,2021,2,4,18,0.0,0.0,,0.0
1118546,2021,2,4,19,0.0,-0.128,,-0.128
1118547,2021,2,4,20,0.0,0.3716,,0.3716
1118548,2021,2,4,21,0.0,0.4404,,0.4404
1118549,2021,2,5,0,0.0,0.0,,0.0
1118550,2021,2,5,2,0.0,0.0,,0.0
1118551,2021,2,5,3,0.0,0.4588,,0.4588
1118552,2021,2,5,4,0.0,0.0,,0.0
1118553,2021,2,5,7,0.0,0.0,,0.0
1118554,2021,2,5,17,0.0,0.0,,0.0
1118555,2021,2,5,19,0.0,0.0,,0.0
1118556,2021,2,5,20,0.0,0.0,,0.0
1118557,2021,2,6,14,0.0,0.4019,,0.4019
1118558,2021,2,7,16,0.0,0.0,,0.0
1118559,2021,2,7,22,0.0,0.0,,0.0
1118560,2021,2,8,18,0.0,0.6696,,0.6696
1118561,2021,2,8,19,0.0,0.2869,,0.2869
1118562,2021,2,8,20,0.0,0.3869,,0.3869
1118563,2021,2,8,21,0.0,0.0,,0.0
1118564,2021,2,8,22,0.0,0.0,,0.0
1118565,2021,2,9,1,0.0,-0.2732,,-0.2732
1118566,2021,2,11,2,0.0,-0.656,,-0.656
1118567,2021,2,11,3,0.0,0.5994,,0.5994
1118568,2021,2,11,7,0.0,0.6486,,0.6486
1118569,2021,2,12,6,0.0,0.4329,,0.4329
1118570,2021,2,12,17,0.0,0.0387,,0.0387
1118571,2021,2,14,3,0.0,0.3954,,0.3954
1118572,2021,2,14,12,0.0,0.3382,,0.3382
1118573,2021,2,16,9,0.0,0.0,,0.0
1118574,2021,2,17,22,0.0,0.0,,0.0
1118575,2021,2,18,2,0.0,0.6429499999999999,,0.6429499999999999
1118577,2021,2,18,5,0.0,0.0,,0.0
1118578,2021,2,18,15,0.0,0.3715,,0.3715
1118580,2021,2,19,4,0.0,0.0,,0.0
1118581,2021,2,19,23,0.0,-0.34,,-0.34
1118582,2021,2,21,8,0.0,-0.0386,,-0.0386
1118584,2021,2,22,6,0.0,0.0,,0.0
1118585,2021,2,22,11,0.0,0.34,,0.34
1118586,2021,2,23,12,0.0,0.0,,0.0
1118587,2021,2,24,5,0.0,0.0,,0.0
1118588,2021,2,24,15,0.0,0.624,,0.624
1118589,2021,2,24,20,0.0,-0.6249,,-0.6249
